latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,rcvr_clk_ns
45.47837470277778,9.229218922222222,191.1087,0.23333,252,2024,6.788
45.47837470555556,9.22921898611111,191.0992,0.24167,252,2024,6.832
45.478374736111114,9.229219041666667,191.0988,0.25000,252,2024,6.825
45.47837473333333,9.229219297222222,191.1034,0.25833,252,2024,6.812
45.478374736111114,9.22921954722222,191.1076,0.26667,252,2024,6.875
45.478374744444444,9.22921971388889,191.1074,0.27500,252,2024,6.888
45.47837475555556,9.229219872222222,191.1072,0.28333,252,2024,6.962
45.47837473888889,9.229219983333333,191.0987,0.29167,252,2024,6.973
45.478374736111114,9.229220069444445,191.0909,0.30000,252,2024,6.950
45.47837473333333,9.22922004722222,191.079,0.30833,252,2024,6.952
45.47837471944445,9.229220172222222,191.0754,0.31667,252,2024,6.937
45.478374725,9.229220247222225,191.0682,0.32500,252,2024,6.944
45.47837471666668,9.229220294444444,191.0647,0.33333,252,2024,6.966
45.478374708333334,9.229220391666667,191.063,0.34167,252,2024,6.991
45.478374711111115,9.229220525,191.0568,0.35000,252,2024,6.965
45.478374708333334,9.229220566666667,191.051,0.35833,252,2024,6.942
45.478374711111115,9.229220705555555,191.0494,0.36667,252,2024,6.917
45.478374708333334,9.229220783333334,191.0481,0.37500,252,2024,6.952
45.478374708333334,9.229220900000003,191.0463,0.38333,252,2024,7.049
45.47837470277778,9.229220966666668,191.0477,0.39167,252,2024,7.021
45.478374708333334,9.229221047222222,191.0551,0.40000,252,2024,7.042
45.47837469444445,9.229221108333334,191.0597,0.40833,252,2024,7.047
45.47837469444445,9.229221183333333,191.0606,0.41667,252,2024,7.061
45.47837467777778,9.229221205555554,191.0605,0.42500,252,2024,7.059
45.47837466111111,9.229221227777778,191.0611,0.43333,252,2024,7.052
45.47837465277779,9.229221272222222,191.0612,0.44167,252,2024,7.061
45.478374638888894,9.229221230555556,191.0632,0.45000,252,2024,7.082
45.47837461944445,9.229221194444445,191.0668,0.45833,252,2024,7.165
45.47837461388888,9.229221147222223,191.0723,0.46667,252,2024,7.106
45.47837460555556,9.229221086111112,191.0765,0.47500,252,2024,7.095
45.47837458333334,9.2292211,191.0819,0.48333,252,2024,7.164
45.47837455277779,9.229221080555556,191.0873,0.49167,252,2024,7.134
45.47837454166667,9.229221066666668,191.0907,0.50000,252,2024,7.124
45.47837453611112,9.229221061111112,191.0946,0.50833,252,2024,7.089
45.478374516666676,9.229221052777778,191.0975,0.51667,252,2024,7.080
45.4783745,9.229221058333334,191.0986,0.52500,252,2024,7.105
45.47837448333334,9.229221091666668,191.0997,0.53333,252,2024,7.144
45.478374475,9.229221088888888,191.1015,0.54167,252,2024,7.190
45.47837447222222,9.229221097222222,191.1028,0.55000,252,2024,7.164
45.47837446388889,9.229221105555556,191.1039,0.55833,252,2024,7.125
45.47837445555557,9.229221169444445,191.1054,0.56667,252,2024,7.118
45.47837445833334,9.22922121388889,191.1076,0.57500,252,2024,7.141
45.478374461111116,9.229221269444443,191.1098,0.58333,252,2024,7.148
45.47837445555557,9.2292213,191.1113,0.59167,252,2024,7.189
45.47837445000001,9.229221341666667,191.1135,0.60000,252,2024,7.200
45.47837444444445,9.229221377777778,191.1139,0.60833,252,2024,7.201
45.478374441666666,9.229221405555556,191.114,0.61667,252,2024,7.226
45.47837443888889,9.229221427777778,191.114,0.62500,252,2024,7.243
45.47837443611111,9.229221433333334,191.1117,0.63333,252,2024,7.251
45.47837443611111,9.229221447222223,191.111,0.64167,252,2024,7.273
45.47837443611111,9.229221461111111,191.1106,0.65000,252,2024,7.254
45.478374430555554,9.229221466666667,191.1108,0.65833,252,2024,7.259
45.47837442777779,9.229221461111111,191.1109,0.66667,252,2024,7.283
45.47837441944446,9.229221497222222,191.1118,0.67500,252,2024,7.290
45.478374416666675,9.229221508333334,191.1118,0.68333,252,2024,7.251
45.478374416666675,9.229221522222222,191.1126,0.69167,252,2024,7.296
45.47837441388889,9.229221561111109,191.1127,0.70000,252,2024,7.319
45.47837441111111,9.229221566666666,191.1125,0.70833,252,2024,7.296
45.47837441111111,9.229221569444444,191.1116,0.71667,252,2024,7.341
45.47837440833334,9.229221580555556,191.1103,0.72500,252,2024,7.382
45.47837440833334,9.229221575,191.1098,0.73333,252,2024,7.303
45.478374405555556,9.229221552777778,191.1083,0.74167,252,2024,7.323
45.478374405555556,9.229221516666668,191.1064,0.75000,252,2024,7.360
45.47837440833334,9.229221477777777,191.1043,0.75833,252,2024,7.362
45.47837440833334,9.22922143611111,191.1036,0.76667,252,2024,7.334
45.47837440833334,9.229221383333334,191.1031,0.77500,252,2024,7.362
45.478374416666675,9.229221344444445,191.1037,0.78333,252,2024,7.378
45.478374416666675,9.22922131388889,191.1037,0.79167,252,2024,7.350
45.478374416666675,9.229221294444446,191.1037,0.80000,252,2024,7.341
45.47837441388889,9.229221288888889,191.1037,0.80833,252,2024,7.351
45.47837440833334,9.229221283333334,191.1052,0.81667,252,2024,7.351
45.47837440833334,9.229221275,191.1068,0.82500,252,2024,7.363
45.478374405555556,9.229221280555558,191.1078,0.83333,252,2024,7.365
45.478374405555556,9.229221291666667,191.1092,0.84167,252,2024,7.340
45.47837440277778,9.229221294444446,191.1107,0.85000,252,2024,7.335
45.47837440277778,9.229221294444446,191.1106,0.85833,252,2024,7.383
45.478374405555556,9.2292213,191.1105,0.86667,252,2024,7.373
45.478374405555556,9.229221305555555,191.11,0.87500,252,2024,7.417
45.47837440277778,9.229221316666667,191.1096,0.88333,252,2024,7.419
45.4783744,9.229221338888891,191.1093,0.89167,252,2024,7.419
45.47837440277778,9.229221347222222,191.1096,0.90000,252,2024,7.453
45.478374405555556,9.229221358333334,191.11,0.90833,252,2024,7.438
45.47837440277778,9.229221380555558,191.1101,0.91667,252,2024,7.439
45.47837440277778,9.229221391666666,191.1099,0.92500,252,2024,7.400
45.47837440277778,9.229221405555556,191.1104,0.93333,252,2024,7.403
45.4783744,9.229221408333334,191.1107,0.94167,252,2024,7.404
45.47837440277778,9.229221416666666,191.1107,0.95000,252,2024,7.401
45.47837440277778,9.229221422222222,191.1111,0.95833,252,2024,7.364
45.47837440277778,9.229221419444444,191.111,0.96667,252,2024,7.376
45.478374405555556,9.229221416666666,191.1112,0.97500,252,2024,7.403
45.47837440833334,9.229221419444444,191.1111,0.98333,252,2024,7.416
45.47837440833334,9.229221422222222,191.1117,0.99167,252,2024,7.410
45.47837441111111,9.229221416666666,191.1114,1.00000,252,2024,7.417
45.47837441388889,9.229221419444444,191.1108,1.00833,252,2024,7.467
45.47837441944446,9.229221419444444,191.1109,1.01667,252,2024,7.453
45.47837441944446,9.22922141388889,191.1112,1.02500,252,2024,7.470
45.478374416666675,9.229221419444444,191.1109,1.03333,252,2024,7.464
45.478374416666675,9.229221419444444,191.1109,1.04167,252,2024,7.444
45.478374416666675,9.22922141388889,191.1112,1.05000,252,2024,7.448
45.47837441944446,9.229221408333334,191.1119,1.05833,252,2024,7.445
45.47837441944446,9.229221400000002,191.1127,1.06667,252,2024,7.453
45.47837441944446,9.229221391666666,191.1131,1.07500,252,2024,7.465
45.478374422222224,9.229221394444444,191.1134,1.08333,252,2024,7.450
45.478374422222224,9.229221397222224,191.1146,1.09167,252,2024,7.485
45.478374422222224,9.229221397222224,191.1153,1.10000,252,2024,7.464
45.478374425000005,9.229221400000002,191.1161,1.10833,252,2024,7.468
45.47837442777779,9.229221405555556,191.1173,1.11667,252,2024,7.447
45.47837442777779,9.229221400000002,191.1183,1.12500,252,2024,7.428
45.478374430555554,9.229221397222224,191.1194,1.13333,252,2024,7.409
45.478374430555554,9.229221391666666,191.1205,1.14167,252,2024,7.442
45.478374433333336,9.229221391666666,191.1212,1.15000,252,2024,7.422
45.478374433333336,9.229221391666666,191.1222,1.15833,252,2024,7.403
45.478374433333336,9.229221402777778,191.1229,1.16667,252,2024,7.417
45.478374433333336,9.229221400000002,191.1232,1.17500,252,2024,7.393
45.478374430555554,9.229221402777778,191.1237,1.18333,252,2024,7.415
45.47837442777779,9.229221400000002,191.124,1.19167,252,2024,7.428
45.47837442777779,9.229221400000002,191.1239,1.20000,252,2024,7.408
45.478374425000005,9.229221408333334,191.1242,1.20833,252,2024,7.413
45.478374422222224,9.22922141388889,191.1247,1.21667,252,2024,7.374
45.478374422222224,9.229221416666666,191.1251,1.22500,252,2024,7.404
45.47837441944446,9.22922141388889,191.1254,1.23333,252,2024,7.377
45.47837441944446,9.229221422222222,191.1257,1.24167,252,2024,7.388
45.478374416666675,9.229221419444444,191.1257,1.25000,252,2024,7.382
45.47837441388889,9.229221419444444,191.1258,1.25833,252,2024,7.354
45.47837441388889,9.229221422222222,191.1255,1.26667,252,2024,7.374
45.47837441111111,9.229221422222222,191.1253,1.27500,252,2024,7.373
45.47837440833334,9.229221419444444,191.1254,1.28333,252,2024,7.361
45.47837440833334,9.229221422222222,191.1255,1.29167,252,2024,7.375
45.478374405555556,9.229221422222222,191.1258,1.30000,252,2024,7.344
45.47837440277778,9.229221422222222,191.1259,1.30833,252,2024,7.347
45.4783744,9.229221422222222,191.126,1.31667,252,2024,7.330
45.4783744,9.229221419444444,191.1261,1.32500,252,2024,7.347
45.4783744,9.229221416666666,191.1261,1.33333,252,2024,7.353
45.47837439722222,9.229221422222222,191.1263,1.34167,252,2024,7.307
45.47837439722222,9.229221416666666,191.1261,1.35000,252,2024,7.291
45.478374394444444,9.229221419444444,191.1264,1.35833,252,2024,7.330
45.478374394444444,9.229221416666666,191.1263,1.36667,252,2024,7.284
45.47837439166668,9.229221416666666,191.1261,1.37500,252,2024,7.297
45.478374388888895,9.22922141388889,191.1259,1.38333,252,2024,7.317
45.478374388888895,9.229221416666666,191.1261,1.39167,252,2024,7.288
45.478374388888895,9.22922141388889,191.1259,1.40000,252,2024,7.299
45.47837438611112,9.22922141388889,191.1258,1.40833,252,2024,7.294
45.47837438611112,9.22922141111111,191.1254,1.41667,252,2024,7.275
45.47837438333333,9.22922141111111,191.1248,1.42500,252,2024,7.291
45.47837438333333,9.22922141111111,191.1243,1.43333,252,2024,7.275
45.47837438055556,9.22922141388889,191.1237,1.44167,252,2024,7.246
45.47837437777778,9.229221416666666,191.1234,1.45000,252,2024,7.276
45.47837437777778,9.229221416666666,191.123,1.45833,252,2024,7.245
45.478374375,9.229221419444444,191.1228,1.46667,252,2024,7.254
45.478374375,9.229221419444444,191.1227,1.47500,252,2024,7.229
45.47837437222222,9.229221416666666,191.1224,1.48333,252,2024,7.224
45.47837437222222,9.229221416666666,191.1221,1.49167,252,2024,7.234
45.47837437222222,9.229221419444444,191.122,1.50000,252,2024,7.221
45.47837437222222,9.229221422222222,191.1215,1.50833,252,2024,7.201
45.47837436944444,9.229221425,191.1214,1.51667,252,2024,7.209
45.47837436944444,9.229221422222222,191.1216,1.52500,252,2024,7.214
45.47837436666667,9.229221430555556,191.1216,1.53333,252,2024,7.193
45.47837436388889,9.22922143611111,191.1216,1.54167,252,2024,7.175
45.47837435833334,9.229221441666667,191.1214,1.55000,252,2024,7.179
45.478374355555566,9.229221452777779,191.1212,1.55833,252,2024,7.205
45.47837435000001,9.229221463888889,191.1209,1.56667,252,2024,7.170
45.478374344444454,9.229221475,191.1205,1.57500,252,2024,7.186
45.47837434166667,9.229221480555555,191.12,1.58333,252,2024,7.159
45.47837433888889,9.229221483333331,191.1192,1.59167,252,2024,7.143
45.478374336111116,9.229221486111111,191.1184,1.60000,252,2024,7.164
45.478374333333335,9.22922148888889,191.1182,1.60833,252,2024,7.151
45.47837433055556,9.22922148888889,191.1179,1.61667,252,2024,7.125
45.47837432777778,9.229221494444444,191.1179,1.62500,252,2024,7.151
45.47837432500001,9.229221494444444,191.118,1.63333,252,2024,7.165
45.47837432222223,9.229221497222222,191.1181,1.64167,252,2024,7.138
45.47837431944446,9.229221505555556,191.1181,1.65000,252,2024,7.127
45.47837431388889,9.22922151388889,191.1179,1.65833,252,2024,7.147
45.478374308333336,9.229221522222222,191.1179,1.66667,252,2024,7.120
45.478374305555555,9.229221527777776,191.1179,1.67500,252,2024,7.134
45.4783743,9.229221536111112,191.1181,1.68333,252,2024,7.116
45.4783743,9.229221547222222,191.1183,1.69167,252,2024,7.128
45.47837429444445,9.229221558333334,191.1186,1.70000,252,2024,7.073
45.478374288888894,9.22922157222222,191.1191,1.70833,252,2024,7.106
45.478374283333345,9.229221583333333,191.1195,1.71667,252,2024,7.117
45.478374280555556,9.229221583333333,191.1198,1.72500,252,2024,7.104
45.478374280555556,9.229221588888887,191.1205,1.73333,252,2024,7.091
45.478374280555556,9.229221591666667,191.121,1.74167,252,2024,7.091
45.478374283333345,9.229221599999999,191.1213,1.75000,252,2024,7.086
45.478374283333345,9.229221608333333,191.1217,1.75833,252,2024,7.087
45.478374286111105,9.229221613888889,191.1221,1.76667,252,2024,7.094
45.478374286111105,9.229221616666665,191.1224,1.77500,252,2024,7.088
45.478374288888894,9.229221616666665,191.1224,1.78333,252,2024,7.079
45.478374291666675,9.229221619444445,191.1226,1.79167,252,2024,7.063
45.478374291666675,9.229221616666665,191.1227,1.80000,252,2024,7.046
45.47837429444445,9.229221613888889,191.1227,1.80833,252,2024,7.015
45.47837429444445,9.229221616666665,191.1226,1.81667,252,2024,7.037
45.47837429444445,9.229221619444445,191.1225,1.82500,252,2024,7.018
45.478374297222224,9.229221622222223,191.1224,1.83333,252,2024,6.998
45.4783743,9.229221625000001,191.1222,1.84167,252,2024,7.001
45.4783743,9.229221627777777,191.122,1.85000,252,2024,6.968
45.47837430277778,9.229221627777777,191.1219,1.85833,252,2024,6.972
45.47837430277778,9.229221627777777,191.1218,1.86667,252,2024,6.917
45.47837430277778,9.229221627777777,191.1216,1.87500,252,2024,6.905
45.47837430277778,9.229221627777777,191.1214,1.88333,252,2024,6.892
45.47837430277778,9.229221627777777,191.1213,1.89167,252,2024,6.899
45.47837430277778,9.229221630555555,191.1212,1.90000,252,2024,6.905
45.47837430277778,9.229221633333331,191.1212,1.90833,252,2024,6.918
45.47837430277778,9.229221636111111,191.1213,1.91667,252,2024,6.895
45.47837430277778,9.22922163888889,191.1212,1.92500,252,2024,6.917
45.47837430277778,9.229221641666667,191.121,1.93333,252,2024,6.871
45.478374305555555,9.229221644444447,191.1209,1.94167,252,2024,6.884
45.478374305555555,9.229221647222221,191.1209,1.95000,252,2024,6.906
45.478374305555555,9.229221652777778,191.1209,1.95833,252,2024,6.868
45.478374308333336,9.229221655555556,191.1211,1.96667,252,2024,6.840
45.478374308333336,9.229221658333334,191.1212,1.97500,252,2024,6.854
45.478374308333336,9.22922166388889,191.1213,1.98333,252,2024,6.843
45.478374308333336,9.229221666666668,191.1214,1.99167,252,2024,6.832
45.478374311111104,9.229221666666668,191.1216,2.00000,252,2024,6.819
45.478374311111104,9.229221666666668,191.1216,2.00833,252,2024,6.780
45.47837431388889,9.229221666666668,191.1217,2.01667,252,2024,6.790
45.47837431388889,9.229221669444444,191.1218,2.02500,252,2024,6.783
45.47837431388889,9.229221669444444,191.122,2.03333,252,2024,6.758
45.47837431388889,9.229221669444444,191.1222,2.04167,252,2024,6.770
45.47837431388889,9.229221666666668,191.1224,2.05000,252,2024,6.776
45.47837431388889,9.229221666666668,191.1226,2.05833,252,2024,6.770
45.47837431666668,9.229221666666668,191.1228,2.06667,252,2024,6.805
45.47837431666668,9.22922166388889,191.1229,2.07500,252,2024,6.807
45.47837431666668,9.229221658333334,191.123,2.08333,252,2024,6.808
45.47837431666668,9.229221652777778,191.123,2.09167,252,2024,6.778
45.47837431666668,9.229221649999998,191.123,2.10000,252,2024,6.796
45.47837431666668,9.229221644444447,191.123,2.10833,252,2024,6.819
45.47837431388889,9.229221641666667,191.123,2.11667,252,2024,6.810
45.47837431388889,9.22922163888889,191.123,2.12500,252,2024,6.842
45.47837431388889,9.229221636111111,191.1231,2.13333,252,2024,6.813
45.47837431388889,9.229221633333331,191.1231,2.14167,252,2024,6.836
45.47837431388889,9.229221630555555,191.1231,2.15000,252,2024,6.877
45.47837431388889,9.229221630555555,191.1233,2.15833,252,2024,6.846
45.47837431388889,9.229221630555555,191.1235,2.16667,252,2024,6.822
45.47837431666668,9.229221627777777,191.1236,2.17500,252,2024,6.831
45.47837431666668,9.229221625000001,191.1238,2.18333,252,2024,6.785
45.47837431666668,9.229221625000001,191.124,2.19167,252,2024,6.808
45.47837431666668,9.229221625000001,191.1242,2.20000,252,2024,6.801
45.47837431666668,9.229221622222223,191.1243,2.20833,252,2024,6.798
45.47837431666668,9.229221622222223,191.1244,2.21667,252,2024,6.780
45.47837431666668,9.229221619444445,191.1245,2.22500,252,2024,6.793
45.47837431666668,9.229221616666665,191.1246,2.23333,252,2024,6.776
45.47837431666668,9.229221613888889,191.1247,2.24167,252,2024,6.809
45.47837431944446,9.229221613888889,191.1248,2.25000,252,2024,6.795
45.47837431666668,9.229221613888889,191.1249,2.25833,252,2024,6.771
45.47837431666668,9.229221611111111,191.1249,2.26667,252,2024,6.744
45.47837431666668,9.229221611111111,191.1249,2.27500,252,2024,6.739
45.47837431666668,9.229221611111111,191.1249,2.28333,252,2024,6.767
45.47837431666668,9.229221611111111,191.1247,2.29167,252,2024,6.825
45.47837431666668,9.229221608333333,191.1245,2.30000,252,2024,6.833
45.47837431666668,9.229221608333333,191.1244,2.30833,252,2024,6.790
45.47837431666668,9.229221608333333,191.1244,2.31667,252,2024,6.787
45.47837431666668,9.229221611111111,191.1243,2.32500,252,2024,6.759
45.47837431666668,9.229221611111111,191.1242,2.33333,252,2024,6.737
45.47837431666668,9.229221608333333,191.1241,2.34167,252,2024,6.761
45.47837431666668,9.229221608333333,191.1239,2.35000,252,2024,6.806
45.47837431666668,9.229221608333333,191.1237,2.35833,252,2024,6.807
45.47837431666668,9.229221608333333,191.1236,2.36667,252,2024,6.770
45.47837431666668,9.229221605555555,191.1234,2.37500,252,2024,6.778
45.47837431666668,9.229221605555555,191.1234,2.38333,252,2024,6.775
45.47837431666668,9.22922160277778,191.1234,2.39167,252,2024,6.753
45.47837431666668,9.22922160277778,191.1234,2.40000,252,2024,6.759
45.47837431666668,9.229221605555555,191.1235,2.40833,252,2024,6.737
45.47837431666668,9.229221605555555,191.1235,2.41667,252,2024,6.771
45.47837431666668,9.229221605555555,191.1235,2.42500,252,2024,6.766
45.47837431666668,9.229221608333333,191.1235,2.43333,252,2024,6.745
45.47837431666668,9.229221605555555,191.1235,2.44167,252,2024,6.750
45.47837431666668,9.229221605555555,191.1234,2.45000,252,2024,6.723
45.47837431666668,9.229221605555555,191.1234,2.45833,252,2024,6.727
45.47837431666668,9.229221605555555,191.1235,2.46667,252,2024,6.717
45.47837431666668,9.229221605555555,191.1236,2.47500,252,2024,6.723
45.47837431666668,9.229221605555555,191.1236,2.48333,252,2024,6.684
45.47837431666668,9.229221608333333,191.1237,2.49167,252,2024,6.648
45.47837431666668,9.229221605555555,191.1235,2.50000,252,2024,6.619
45.47837431666668,9.229221605555555,191.1235,2.50833,252,2024,6.637
45.47837431666668,9.229221605555555,191.1235,2.51667,252,2024,6.610
45.47837431666668,9.229221605555555,191.1236,2.52500,252,2024,6.607
45.47837431666668,9.229221608333333,191.1236,2.53333,252,2024,6.591
45.47837431666668,9.229221608333333,191.1237,2.54167,252,2024,6.694
45.47837431666668,9.229221608333333,191.1238,2.55000,252,2024,6.750
45.47837431666668,9.229221608333333,191.1239,2.55833,252,2024,6.715
45.47837431666668,9.229221608333333,191.1239,2.56667,252,2024,6.658
45.47837431666668,9.229221611111111,191.124,2.57500,252,2024,6.641
45.47837431666668,9.229221608333333,191.124,2.58333,252,2024,6.653
45.47837431944446,9.229221608333333,191.124,2.59167,252,2024,6.605
45.47837431944446,9.229221608333333,191.124,2.60000,252,2024,6.596
45.47837431944446,9.229221605555555,191.1241,2.60833,252,2024,6.592
45.47837431666668,9.229221608333333,191.1241,2.61667,252,2024,6.562
45.47837431666668,9.229221605555555,191.1242,2.62500,252,2024,6.571
45.47837431666668,9.229221608333333,191.1243,2.63333,252,2024,6.599
45.47837431666668,9.229221608333333,191.1243,2.64167,252,2024,6.581
45.47837431666668,9.229221608333333,191.1245,2.65000,252,2024,6.600
45.47837431666668,9.229221608333333,191.1246,2.65833,252,2024,6.516
45.47837431666668,9.229221611111111,191.1247,2.66667,252,2024,6.492
45.47837431666668,9.229221611111111,191.1248,2.67500,252,2024,6.465
45.47837431666668,9.229221611111111,191.1247,2.68333,252,2024,6.445
45.47837431666668,9.229221611111111,191.1247,2.69167,252,2024,6.452
45.47837431944446,9.229221608333333,191.1247,2.70000,252,2024,6.498
45.47837431666668,9.229221608333333,191.1248,2.70833,252,2024,6.461
45.47837431944446,9.229221611111111,191.1249,2.71667,252,2024,6.461
45.47837431944446,9.229221608333333,191.125,2.72500,252,2024,6.449
45.47837431944446,9.229221608333333,191.125,2.73333,252,2024,6.387
45.47837431944446,9.229221611111111,191.1251,2.74167,252,2024,6.384
45.47837431944446,9.229221611111111,191.125,2.75000,252,2024,6.382
45.47837431944446,9.229221611111111,191.1251,2.75833,252,2024,6.395
45.47837431944446,9.229221611111111,191.1251,2.76667,252,2024,6.419
45.47837431944446,9.229221611111111,191.1251,2.77500,252,2024,6.418
45.47837431944446,9.229221608333333,191.1251,2.78333,252,2024,6.401
45.47837431666668,9.229221608333333,191.1251,2.79167,252,2024,6.351
45.47837431666668,9.229221611111111,191.1252,2.80000,252,2024,6.358
45.47837431666668,9.229221611111111,191.1253,2.80833,252,2024,6.367
45.47837431666668,9.229221611111111,191.1254,2.81667,252,2024,6.356
45.47837431666668,9.229221613888889,191.1253,2.82500,252,2024,6.367
45.47837431666668,9.229221613888889,191.1253,2.83333,252,2024,6.278
45.47837431666668,9.229221613888889,191.1254,2.84167,252,2024,6.313
45.47837431666668,9.229221613888889,191.1253,2.85000,252,2024,6.271
45.47837431666668,9.229221613888889,191.1255,2.85833,252,2024,6.268
45.47837431666668,9.229221613888889,191.1256,2.86667,252,2024,6.210
45.47837431666668,9.229221613888889,191.1257,2.87500,252,2024,6.223
45.47837431666668,9.229221613888889,191.1257,2.88333,252,2024,6.181
45.47837431666668,9.229221613888889,191.1258,2.89167,252,2024,6.170
45.47837431666668,9.229221613888889,191.1259,2.90000,252,2024,6.108
45.47837431666668,9.229221616666665,191.1261,2.90833,252,2024,6.171
45.47837431666668,9.229221619444445,191.1262,2.91667,252,2024,6.165
45.47837431666668,9.229221619444445,191.1263,2.92500,252,2024,6.106
45.47837431666668,9.229221622222223,191.1264,2.93333,252,2024,6.118
45.47837431666668,9.229221625000001,191.1266,2.94167,252,2024,6.104
45.47837431666668,9.229221625000001,191.1268,2.95000,252,2024,6.067
45.47837431666668,9.229221627777777,191.1268,2.95833,252,2024,6.134
45.47837431666668,9.229221627777777,191.1269,2.96667,252,2024,6.001
45.47837431666668,9.229221627777777,191.1269,2.97500,252,2024,5.985
45.47837431666668,9.229221630555555,191.1269,2.98333,252,2024,5.961
45.47837431666668,9.229221630555555,191.1269,2.99167,252,2024,6.001
45.47837431666668,9.229221630555555,191.1269,3.00000,252,2024,6.029
45.47837431666668,9.229221630555555,191.127,3.00833,252,2024,6.073
45.47837431666668,9.229221630555555,191.127,3.01667,252,2024,6.078
45.47837431666668,9.229221630555555,191.1271,3.02500,252,2024,6.015
45.47837431666668,9.229221630555555,191.1271,3.03333,252,2024,5.953
45.47837431666668,9.229221633333331,191.1272,3.04167,252,2024,5.965
45.47837431666668,9.229221636111111,191.1273,3.05000,252,2024,5.925
45.47837431666668,9.22922163888889,191.1274,3.05833,252,2024,5.929
45.47837431666668,9.229221641666667,191.1275,3.06667,252,2024,5.892
45.47837431666668,9.229221644444447,191.1276,3.07500,252,2024,5.915
45.47837431666668,9.229221647222221,191.1276,3.08333,252,2024,5.838
45.47837431666668,9.229221649999998,191.1277,3.09167,252,2024,5.769
45.47837431666668,9.229221649999998,191.1277,3.10000,252,2024,5.783
45.47837431666668,9.229221649999998,191.1277,3.10833,252,2024,5.761
45.47837431666668,9.229221649999998,191.1276,3.11667,252,2024,5.739
45.47837431666668,9.229221649999998,191.1277,3.12500,252,2024,5.786
45.47837431666668,9.229221652777778,191.1277,3.13333,252,2024,5.799
45.47837431666668,9.229221652777778,191.1277,3.14167,252,2024,5.770
45.47837431666668,9.229221652777778,191.1277,3.15000,252,2024,5.755
45.47837431666668,9.229221655555556,191.1278,3.15833,252,2024,5.772
45.47837431666668,9.229221658333334,191.1278,3.16667,252,2024,5.709
45.47837431666668,9.229221658333334,191.1279,3.17500,252,2024,5.708
45.47837431666668,9.229221661111113,191.1279,3.18333,252,2024,5.664
45.47837431666668,9.229221661111113,191.128,3.19167,252,2024,5.625
45.47837431666668,9.229221661111113,191.128,3.20000,252,2024,5.563
45.47837431666668,9.22922166388889,191.128,3.20833,252,2024,5.596
45.47837431666668,9.22922166388889,191.128,3.21667,252,2024,5.623
45.47837431666668,9.22922166388889,191.1279,3.22500,252,2024,5.584
45.47837431666668,9.22922166388889,191.128,3.23333,252,2024,5.548
45.47837431666668,9.22922166388889,191.1279,3.24167,252,2024,5.488
45.47837431666668,9.229221661111113,191.1278,3.25000,252,2024,5.536
45.47837431666668,9.229221661111113,191.1278,3.25833,252,2024,5.571
45.47837431666668,9.229221658333334,191.1278,3.26667,252,2024,5.594
45.47837431666668,9.229221658333334,191.1278,3.27500,252,2024,5.603
45.47837431666668,9.229221655555556,191.1278,3.28333,252,2024,5.585
45.47837431666668,9.229221655555556,191.1278,3.29167,252,2024,5.550
45.47837431666668,9.229221655555556,191.1279,3.30000,252,2024,5.510
45.47837431666668,9.229221655555556,191.1279,3.30833,252,2024,5.481
45.47837431666668,9.229221655555556,191.1281,3.31667,252,2024,5.472
